doc_id,begin,end,Rules,TBM,LLM
18842434,48,69,0,0,1
20067037,0,8,0,1,1
20123513,0,22,0,1,1
20180353,4,20,0,0,0
20180353,4,33,0,1,1
20180353,49,61,0,0,0
20180353,49,72,0,1,1
20222307,0,9,1,1,1
20222307,67,75,1,1,1
20225558,35,41,1,0,0
20225558,35,52,0,1,1
2053749,41,48,1,0,0
2053749,41,57,0,1,1
20598617,8,17,1,0,0
2081839,78,91,0,1,1
20873436,53,58,0,0,0
20873436,59,69,0,0,0
2129996,27,39,0,0,0
214252,117,124,1,0,0
218485,81,90,1,1,1
2206170,14,22,1,0,0
2206170,14,24,0,1,0
23046,13,24,0,0,0
2305185,28,42,1,1,0
2461179,49,61,0,0,0
2461179,49,75,0,1,1
2461179,99,108,1,0,0
2461179,99,120,0,1,1
2551209,0,9,1,0,1
2551209,0,21,0,1,0
2551209,40,46,0,0,0
2551209,40,59,0,1,1
2596794,0,8,1,0,0
2596794,0,39,0,1,1
2596794,9,14,0,0,0
2596794,15,29,0,0,0
2596794,71,79,1,0,0
2596794,71,99,0,1,1
2656839,10,22,1,1,1
289952,98,125,0,1,1
2954139,15,21,0,0,0
2954139,15,33,0,1,1
2965354,12,20,1,0,0
2965354,12,30,0,1,1
2974146,15,23,0,1,0
3012204,91,101,0,1,0
304211,0,12,0,0,0
304211,27,38,0,0,1
3048195,37,43,1,0,0
3048195,37,53,0,1,1
3063515,15,23,1,0,0
3063515,15,43,0,1,1
3063515,57,68,0,0,0
3063515,57,77,0,1,1
3095777,0,14,1,0,0
3095777,0,20,0,1,1
3241892,0,17,0,1,1
3241892,72,81,0,0,0
3324915,0,9,1,0,0
3324915,0,21,0,0,0
3324915,0,26,0,1,1
3453726,36,44,1,0,0
3453726,36,57,0,1,1
3482865,90,109,0,0,0
3482865,97,109,0,0,0
3535556,0,10,0,1,0
3535556,143,155,0,0,0
3548189,41,49,1,0,0
3548189,41,66,0,1,1
3548189,50,66,0,0,0
3634431,0,9,1,0,0
3634431,0,18,0,1,1
3677916,0,12,1,1,1
3677916,16,34,0,0,0
3677916,16,43,0,1,1
3677916,49,61,1,1,1
3760481,46,56,0,1,1
3803819,20,28,1,1,1
4018489,0,6,0,0,0
4018489,0,25,0,1,1
4028899,0,10,1,0,0
4028899,0,21,0,1,0
4157454,10,26,0,1,1
4157454,32,39,1,1,1
4157454,50,60,0,0,1
4159295,36,48,0,1,1
4159295,52,60,0,1,1
4168030,3,19,0,0,0
4197174,54,79,0,0,0
4220721,18,28,0,1,0
4247099,0,17,0,0,0
4247099,53,62,0,0,1
4247099,113,122,0,0,1
4256477,3,10,0,0,0
4256477,3,26,0,1,1
4256477,11,26,0,0,0
4265729,4,12,0,1,0
4314009,32,43,1,1,0
4388311,30,41,1,0,0
4388311,30,51,0,1,1
4388311,42,51,0,0,0
4417986,3,10,1,0,0
4427941,27,34,1,0,0
4427941,27,44,0,1,1
4427941,35,44,0,0,0
4433099,91,99,1,0,0
4433099,91,126,0,1,1
4462186,48,58,1,0,0
4462186,48,73,0,1,1
4493940,29,44,1,1,1
4574955,10,19,0,1,1
4600261,0,17,1,1,1
4600261,21,33,1,1,1
4600261,66,81,1,1,1
4603627,28,35,1,1,0
4642863,0,6,0,0,0
4754171,17,23,0,0,0
4754171,17,31,0,1,1
4754171,41,52,1,0,0
4754171,41,61,0,1,1
4769583,0,7,1,0,0
4769583,0,16,0,1,1
4791389,0,6,0,0,0
4791389,0,16,0,1,1
4791389,7,16,0,0,0
4791389,20,28,1,0,0
4791389,20,38,0,1,1
4804379,0,8,1,0,0
4804379,0,22,0,0,0
4804379,59,66,1,0,0
4804379,59,80,0,1,1
4862812,51,61,0,1,1
4862812,68,77,0,0,0
4862812,68,87,0,1,1
4920834,0,10,0,1,1
4920834,14,21,0,0,0
4920834,14,31,0,1,1
4920834,38,56,0,0,0
4920834,45,56,0,1,0
4965112,16,28,1,0,0
4965112,16,39,0,1,1
4968740,41,48,1,0,0
4968740,88,96,1,0,0
4968740,88,103,0,0,0
4985368,11,18,1,0,0
4985368,19,32,0,0,0
4985368,33,43,0,0,0
5001461,59,89,0,0,0
5087781,47,57,1,0,0
5087781,62,72,0,0,1
5146732,3,11,1,1,1
5217702,8,20,0,1,0
5328287,103,110,1,0,0
5328287,103,122,0,1,1
5328287,111,122,0,0,0
5341613,50,59,0,1,0
5361697,11,18,0,0,0
5361697,99,115,1,1,1
536578,0,12,0,1,0
5366903,83,90,1,0,0
5366903,83,100,0,1,1
5366903,104,113,0,0,1
5382520,0,17,0,1,1
5382520,40,52,1,0,0
5382520,40,67,0,0,1
5382520,80,91,0,0,0
5397008,3,10,1,0,0
5397008,3,37,0,0,1
5404543,12,18,1,0,0
5405908,63,80,0,1,1
5405908,84,92,0,1,1
5405908,99,114,1,1,1
5440975,29,38,1,0,0
5440975,29,50,0,1,1
5508318,19,25,1,1,1
5526544,0,12,1,0,0
5526544,0,28,0,1,1
5531981,0,20,0,1,1
5531981,30,43,0,0,1
5531981,30,56,0,0,0
5531981,30,69,0,1,0
556341,31,54,0,0,1
5577572,0,9,0,0,0
5577572,31,37,1,0,0
5577572,31,48,0,1,1
5579423,0,8,1,0,0
5579423,0,16,0,1,1
5579423,32,44,1,0,0
5579423,32,59,0,0,0
5579423,32,69,0,1,1
5579423,60,69,0,0,0
5579423,75,90,1,1,1
5607134,15,23,1,0,0
5607134,15,43,0,1,1
5619723,40,50,0,1,0
5725371,3,16,1,0,0
5725371,17,28,0,0,0
5725371,34,42,1,0,0
5725371,34,56,0,1,1
5726836,65,77,0,1,0
5729054,33,42,1,0,0
5729054,33,57,0,1,1
5754278,13,26,1,0,1
5754278,87,98,0,1,0
5757903,133,144,0,0,1
5819545,4,13,1,0,0
5819545,4,30,0,1,1
5819545,34,43,1,0,0
5819545,34,54,0,1,1
5827820,0,14,0,0,0
5827820,60,71,0,1,1
5837335,20,32,1,0,0
5837335,86,98,1,0,0
5837335,86,118,0,1,1
5837335,99,108,0,0,0
5839755,45,53,0,1,0
5850525,3,9,1,0,0
5850525,3,20,0,0,0
5850525,3,30,0,1,1
5859532,51,60,0,1,1
585960,52,62,0,1,1
5946800,4,14,0,0,0
5946800,4,37,0,1,1
5946800,84,91,0,0,1
5984869,4,16,0,1,1
5985724,87,99,0,0,0
5985724,87,108,0,1,1
6013712,3,14,1,1,1
6013712,17,24,1,0,0
6031973,0,20,1,1,0
6031973,0,34,0,0,1
6031973,39,51,1,0,1
6031973,39,57,0,0,0
6114684,34,47,0,1,1
6114684,54,63,0,1,1
6161455,22,33,1,0,0
6161455,22,41,0,1,1
6255404,4,16,1,0,0
6255404,4,30,0,1,1
6261665,69,78,0,1,1
6288504,0,9,1,0,0
6288504,0,26,0,1,1
6288504,30,38,1,0,0
6288504,30,47,0,0,0
6288504,30,57,0,1,1
6415505,0,12,0,1,1
6415505,16,22,1,0,0
6415505,16,36,0,0,0
6415505,16,47,0,1,0
6415505,16,59,0,0,1
6422876,62,84,0,1,0
6441507,77,87,0,0,0
6441507,77,106,0,1,1
6508483,0,16,0,0,0
6508483,0,25,0,1,1
6508483,29,41,1,0,0
6508483,29,52,0,0,0
6528388,30,36,1,0,0
6528388,30,52,0,1,1
6570883,16,24,0,1,0
6658347,35,57,0,1,0
6658347,70,79,1,1,1
6677350,75,83,1,0,0
6677350,75,106,0,1,1
6687694,0,9,1,0,0
6687694,10,16,0,0,0
6687694,20,27,1,0,0
6687694,20,35,0,1,1
6687694,60,67,1,0,0
6687694,60,78,0,1,1
6721361,0,29,0,0,1
6721361,30,39,0,0,1
6816173,4,14,0,0,0
6816173,4,28,0,1,1
6816173,33,58,0,1,1
6857055,14,38,0,1,1
6875395,52,61,1,0,0
6875396,4,16,0,0,0
6925335,0,17,0,1,1
6979784,68,79,1,1,1
7016223,65,71,1,0,0
7016223,65,79,0,1,1
7061617,36,44,0,0,0
7137482,24,55,0,1,1
7145659,0,9,0,1,0
7148592,0,6,1,0,0
7148592,0,33,0,1,1
7148592,7,18,0,0,0
7171189,0,8,1,0,0
7171189,51,60,1,0,0
7171189,74,83,0,1,0
7201900,0,8,1,0,0
7201900,0,27,0,1,1
7201900,83,90,1,0,0
7201900,83,100,0,1,1
7267330,0,9,1,0,0
737827,4,16,1,1,0
737827,54,70,0,1,1
7447264,29,40,1,0,0
7455612,3,16,0,0,0
7455612,17,26,0,0,0
7542947,3,12,1,1,1
7542947,17,24,1,1,1
7740258,80,101,0,1,1
7843052,4,14,0,1,1
7863125,0,21,0,1,1
7863125,25,40,0,1,1
7863125,55,82,0,0,1
7886371,3,11,1,0,0
7886371,3,28,0,1,1
792812,92,102,1,1,1
792812,106,119,1,1,0
825255,0,9,0,1,1
827258,4,13,1,0,0
827258,4,25,0,1,1
8279789,0,8,1,0,0
8279789,0,15,0,1,1
846849,0,9,0,0,0
846849,0,23,0,1,1
846849,42,55,0,1,1
846858,0,6,1,0,0
846858,0,15,0,1,1
8504353,0,22,0,1,1
8560074,42,77,0,0,0
8927876,27,36,1,1,1
9238477,10,18,1,0,0
9238477,10,39,0,1,1
9340733,0,29,0,0,1
9569906,22,38,0,1,1
9622807,49,80,0,1,1
9750644,14,35,0,1,0
9750644,60,68,1,0,0
9750644,60,77,0,1,1
9759313,3,21,0,1,1
9835868,23,30,1,1,0
