doc_id,begin,end,Rules,TBM,LLM
4804379,70,80,1,0,0
4804379,74,80,0,0,0
4862812,30,40,0,1,0
4862812,78,87,0,0,0
4920834,38,44,1,1,0
4920834,111,118,0,0,0
4965112,87,94,1,1,1
4979480,12,22,0,0,0
4979480,42,52,0,1,1
4985368,44,55,0,1,0
4985692,85,97,1,1,0
5004900,0,8,0,0,0
5004900,27,45,0,1,1
5004900,34,45,0,0,0
50788,49,54,0,1,0
5087781,76,84,1,0,0
5087781,76,93,0,1,1
5087781,85,93,0,0,0
5150758,39,46,1,1,0
5328287,37,49,0,1,1
5328287,67,75,0,1,1
5341613,10,17,1,0,0
536578,19,23,0,1,0
536578,29,43,0,1,0
536578,53,61,0,1,0
5366903,54,62,0,0,0
5366903,54,74,0,1,1
5366903,63,74,1,0,0
5366903,91,100,0,0,0
5382520,7,17,1,0,0
5397008,11,21,1,0,0
5397008,26,32,0,0,0
5397008,26,37,0,1,0
5404543,23,37,0,1,0
5404543,30,37,0,0,0
5440975,42,50,1,0,0
5453697,36,43,0,1,0
5526544,13,28,0,0,0
5526544,40,52,0,1,0
5531981,50,56,0,0,1
5531981,64,69,0,0,1
5561512,32,37,1,0,0
5561512,80,88,0,1,1
5579423,9,16,1,0,0
5579423,45,59,0,0,0
5607134,34,43,1,0,0
5619723,29,39,0,1,0
5725371,43,56,0,0,0
5729054,46,57,0,0,0
5729054,50,57,0,0,0
5819545,44,54,1,0,0
5827820,38,48,0,1,0
5839755,60,85,0,0,1
5839755,67,85,0,0,0
5839755,76,85,1,0,0
5849520,95,104,1,1,0
5850525,24,30,1,0,0
5859875,18,22,1,1,1
5870816,53,61,1,1,1
5898823,107,111,0,1,1
5946800,21,27,1,0,0
5946800,21,37,0,0,1
5946800,28,37,1,0,0
5984869,49,58,1,0,0
5985724,100,108,0,0,0
6031973,21,34,0,1,0
6032395,44,51,0,0,0
6032395,44,59,0,1,0
6161455,34,41,1,0,0
6193847,34,38,1,0,0
6193847,34,48,0,1,1
6262896,38,75,0,1,1
6288504,10,26,0,0,0
6288504,39,47,1,0,0
6415505,23,36,0,0,0
6415505,37,47,0,0,0
6415505,48,59,0,0,0
6422876,14,21,0,0,0
6422876,75,84,1,0,0
6453389,16,24,1,0,0
6453389,16,31,0,0,0
6453389,16,41,0,1,1
6461166,31,37,0,0,0
6461166,31,46,0,1,1
6461166,38,46,0,0,0
6528388,37,52,0,0,0
6816173,15,28,0,0,0
6875396,17,37,0,0,0
6899444,11,20,1,0,0
7016223,75,79,1,0,0
7061617,70,94,0,1,1
7137482,40,55,0,0,0
7145659,16,32,0,0,0
7148592,25,33,1,0,0
7171189,18,27,0,0,1
7171189,61,71,1,0,0
7201900,21,27,0,0,0
727338,54,59,0,1,0
727338,101,115,0,0,0
7447264,3,13,0,1,1
7447264,43,54,0,0,0
768719,47,56,0,0,0
7726478,53,89,0,0,0
7754300,67,87,0,1,1
827258,17,25,1,0,0
846849,20,23,0,0,0
846858,7,15,0,0,0
8560074,13,33,0,1,1
928515,14,27,0,0,0
928515,52,63,0,0,1
928515,66,80,0,0,1
9340733,14,29,0,1,0
9577880,11,15,0,0,0
9577880,11,25,0,0,0
9577880,19,25,0,0,0
9622807,60,69,1,0,0
9810079,78,82,0,1,1
9810079,86,94,0,0,0
